Customer_ID,Employee_ID,Street_ID,Order_Date,Delivery_Date,Order_ID,Order_Type,Product_ID,Quantity,Total_Retail_Price,CostPrice_Per_Unit,Discount
41,120143,1600101527,10AUG2011,10AUG2011,1243039354,1,230100600003,1,$17.60,$7.75,
53,99999999,1600103258,11AUG2011,14AUG2011,1243049938,3,220100300001,2,$180.40,$38.30,
10,121032,9260129395,17AUG2011,17AUG2011,1243110343,1,210200600067,2,$134.00,$28.90,
10,121032,9260129395,17AUG2011,17AUG2011,1243110343,1,210200900038,3,$60.90,$9.30,
171,120159,1600101555,20AUG2011,20AUG2011,1243127549,1,240400300035,1,$19.10,$7.70,
45,120734,9260104847,22AUG2011,23AUG2011,1243152030,1,230100400010,1,$40.20,$16.85,
90,121089,9260111614,22AUG2011,22AUG2011,1243152039,1,240500200003,2,$47.60,$11.40,
70201,99999999,2600100012,24AUG2011,29AUG2011,1243165497,3,240200100052,2,$201.20,$51.90,
70201,99999999,2600100012,24AUG2011,29AUG2011,1243165497,3,240200100116,3,$658.50,$124.90,
70201,99999999,2600100012,24AUG2011,29AUG2011,1243165497,3,240200100207,2,$215.80,$53.35,
10,121061,9260129395,27AUG2011,27AUG2011,1243198099,1,220200200018,3,$199.20,$30.25,
10,121061,9260129395,27AUG2011,27AUG2011,1243198099,1,220200300154,3,$256.20,$39.80,
171,120141,1600101555,31AUG2011,10SEP2011,1243227745,1,230100500004,2,$6.40,$1.35,
928,99999999,9050100016,04SEP2011,08SEP2011,1243269405,2,230100600030,1,$86.30,$41.40,
27,99999999,9260105670,05SEP2011,10SEP2011,1243279343,3,240500200082,2,$78.40,$16.45,
31,121057,9260128428,06SEP2011,06SEP2011,1243290080,1,220200100137,1,$50.30,$25.25,
45,121065,9260104847,06SEP2011,06SEP2011,1243290089,1,230100600015,1,$78.20,$39.20,
5,121026,9260114570,09SEP2011,09SEP2011,1243315613,1,210200500016,1,$52.50,$22.25,
12,121051,9260103713,18SEP2011,18SEP2011,1243398628,1,240200100053,1,$87.20,$44.95,
69,121029,9260116402,20SEP2011,20SEP2011,1243417726,1,210200700016,1,$23.50,$9.20,
24,99999999,9260115784,25SEP2011,28SEP2011,1243462945,3,240600100102,1,$46.10,$19.70,
41,120195,1600101527,26SEP2011,26SEP2011,1243465031,1,210200600067,2,$134.00,$28.90,
11,99999999,3940108592,28SEP2011,02OCT2011,1243485097,3,220200100002,2,$78.20,$19.65,
89,121024,9260116551,01OCT2011,01OCT2011,1243515588,1,240100400098,1,$251.80,$125.85,
89,121024,9260116551,01OCT2011,01OCT2011,1243515588,1,240100400125,1,$114.20,$44.60,
31,121060,9260128428,07OCT2011,07OCT2011,1243568955,1,220200300096,1,$172.50,$78.50,
171,120138,1600101555,16OCT2011,16OCT2011,1243643970,1,220200200035,1,$101.50,$46.25,
70079,99999999,2600100039,16OCT2011,19OCT2011,1243644877,3,240200100098,1,$14.60,$6.75,
41,120124,1600101527,18OCT2011,18OCT2011,1243661763,1,240100100463,2,$29.40,$6.05,
69,121065,9260116402,18OCT2011,18OCT2011,1243670182,1,230100500004,1,$3.20,$1.35,
31,121061,9260128428,19OCT2011,19OCT2011,1243680376,1,220200100190,1,$63.50,$29.95,
10,121053,9260129395,01NOV2011,01NOV2011,1243797399,1,240300100028,2,"$1,066.40",$251.35,
10,121053,9260129395,01NOV2011,01NOV2011,1243797399,1,240300300065,1,$321.50,$146.35,
41,120128,1600101527,02NOV2011,02NOV2011,1243799681,1,220100100354,1,$17.00,$8.45,
41,120128,1600101527,02NOV2011,02NOV2011,1243799681,1,220100800096,3,$222.30,$35.30,
10,120732,9260129395,03NOV2011,03NOV2011,1243815198,1,230100500092,4,$471.20,$49.05,
10,120732,9260129395,03NOV2011,03NOV2011,1243815198,1,230100500096,1,$35.50,$17.25,
171,120127,1600101555,04NOV2011,04NOV2011,1243817278,1,220101400328,1,$19.00,$8.85,
908,99999999,9050100023,11NOV2011,15NOV2011,1243887390,2,230100700008,1,$519.30,$253.20,
34,121068,9260111379,18NOV2011,18NOV2011,1243951648,1,230100600030,1,$86.30,$41.40,
90,121028,9260111614,19NOV2011,19NOV2011,1243960910,1,210200100009,2,$69.40,$15.50,
215,120175,1600102721,20NOV2011,20NOV2011,1243963366,1,240600100080,2,$60.80,$9.20,
171,120124,1600101555,23NOV2011,23NOV2011,1243991721,1,240100100354,1,$29.90,$14.30,
70187,99999999,2600100035,23NOV2011,28NOV2011,1243992813,2,220100100421,1,$8.20,$4.15,
2806,99999999,8010100089,30NOV2011,04DEC2011,1244066194,2,240100100159,1,$31.40,$13.90,
2806,99999999,8010100089,30NOV2011,04DEC2011,1244066194,2,240100100605,3,$144.60,$20.75,
14104,99999999,4750100001,03DEC2011,06DEC2011,1244086685,3,220100100516,2,$80.40,$20.20,
14104,99999999,4750100001,03DEC2011,06DEC2011,1244086685,3,220100100631,2,$114.20,$28.65,
45,121107,9260104847,05DEC2011,05DEC2011,1244107612,1,240700100001,5,$118.00,$12.30,
45,121107,9260104847,05DEC2011,05DEC2011,1244107612,1,240700400031,2,$126.00,$31.60,
45,121109,9260104847,06DEC2011,06DEC2011,1244117101,1,240700100007,2,$45.70,$9.30,
45,121109,9260104847,06DEC2011,06DEC2011,1244117101,1,240700100017,2,$19.98,$11.40,40%
49,121117,9260104510,06DEC2011,06DEC2011,1244117109,1,240700400003,2,$24.80,$5.60,
31,121121,9260128428,12DEC2011,12DEC2011,1244171290,1,240800100042,3,$760.80,$105.30,
10,121092,9260129395,13DEC2011,13DEC2011,1244181114,1,240500200016,3,$95.10,$14.50,
10,121092,9260129395,13DEC2011,13DEC2011,1244181114,1,240500200122,2,$48.20,$11.50,
89,121118,9260116551,15DEC2011,15DEC2011,1244197366,1,240700200018,4,$75.20,$10.30,
5,121040,9260114570,26DEC2011,26DEC2011,1244296274,1,220101400130,2,$33.80,$5.70,
